0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
-0.489009084831678,-1.0137884324891688,-0.7913374301854575,-1.148941725057561,-0.9569647845431081,-1.0133395402746055,0.08911744171655119,0.06815444610577732,-1.0091508743456123,-1.0174757167576223,-0.31694148148562196,-0.7160344898749177,-0.7613148733069772,0.18605992878574373,-0.28358671749927844,-0.7326510530835815,-0.7288163072726632,-0.2885930901786142,-0.8024748750668281,-1.0066467566755666,-1.0156499719376546,-0.12940860491768433,-0.5917240228569624,-0.48525031193137474,-0.6637831983342574,-1.1487923639223447,-0.9945381700424106
0.661722931814781,1.2068468634171794,1.954968210992682,1.1718255402568472,0.2585305623377588,0.20943406943959614,0.21311135707834966,0.19106683734842536,0.925792501082309,0.5573887342772672,1.0435090056282414,-0.1524896843490898,-0.07085628382151839,-0.11386427556572445,0.7071565523156299,-0.07514369775216237,-0.18549544191571682,0.6528177009263455,-0.5198197120655823,-0.21623507410130327,-0.3234778274637759,0.07877454713898323,1.7898144388599242,0.31977995556277583,0.06189477598965245,0.42433725369810105,0.27510514019233984
-1.4095946981488452,-1.4123639984210774,-0.8386875274471497,-1.9261798186298393,-1.1246193151473654,-1.2375147020555426,1.0697965904871392,1.0402797222976299,-1.0091508743456123,-1.2362068905124681,2.805538250986558,-0.9209598737024913,-0.9339295206783418,0.10036729897103853,0.9076641188257902,-0.9956539952161492,-0.9461446534154418,-3.195084658832762,-0.9438024565674512,-1.3453946206359653,-1.3184752851449766,-1.0662327891726884,-1.5443394075437171,-0.7535937344294249,-1.1475685145501973,-2.0664513075342716,-1.1737819314873166
1.1220157384733647,0.9790893971703745,1.7655678219459139,1.554971079341773,1.8512486030782052,2.165871844982319,-0.3054086526164434,-0.3229304351208294,1.9501742880735615,1.9135220115573113,0.4288476409683634,1.384450694357713,1.7991357293682655,-0.4052192169357221,-0.2717921547633867,0.5823636575792569,0.6294858561197029,0.40604011490854075,-0.0958369675637134,0.4048026764927609,0.282172798950868,1.9524229156489918,0.599045208001481,0.5881233780608259,1.7551433827454423,0.29324311889639715,1.7090552317515872
-0.7191554881609697,-1.2415458987359738,-0.8386875274471497,-1.313146956093958,-0.9150511518920436,-0.9114417394650887,-0.2603199561212439,-0.2782350201235029,-1.2367912714547795,-1.1487144210105298,-2.6608501520552896,-0.5623404520042373,-0.5311620101451576,-0.1824183794174886,-1.1327952344834862,-0.7984017886167234,-0.783148393808358,-0.9101070105197527,-0.6611472935662052,-1.232478665982499,-1.1886930080561242,-0.7019122730735201,-0.5917240228569624,-0.7535937344294249,-0.42189054022628736,-0.23113342031041803,-0.9945381700424106
-1.4095946981488452,-1.52624273154448,-0.8386875274471497,-1.5977693565570459,-0.9150511518920436,-1.0133395402746055,0.6527261479065444,0.6268471335723593,-1.122971072900196,-1.1487144210105298,-0.6119789365223631,-0.6135717979611308,-0.6750075496212948,0.3745837143780942,0.03486647636979966,-0.6669003175504395,-0.783148393808358,-3.190514703536136,-0.5198197120655823,-0.7243568700419012,-0.7128246587303326,-0.9621412131443546,-0.8298778690286511,0.31977995556277583,-1.3894611726581674,-1.5420747683274563,-0.9497272296811842
0.8918693351440729,0.5805138312384658,-0.36518655483022905,0.0004948921972166523,-0.6635693559856574,-0.646507457360345,-0.17014256313084505,-0.18884419012884976,-0.21240948446352703,-0.23004349124017756,0.24854697400146575,-0.7160344898749177,-0.7900839812022046,0.48598413313721095,0.19999035467228463,-0.6011495820172977,-0.620152134201274,0.31921096427264634,-1.0851300380680742,-0.667898892715168,-0.8426069358191849,-0.3375917569743519,-0.11541633051358516,-0.7535937344294249,-0.7847295273882424,-0.10003928550871438,-0.6360506471525988
-1.4095946981488452,0.29581699842995957,-0.6019370411386893,-0.5249618471192532,-0.8731375192409793,-0.7076461378460551,-1.2635434531394312,-1.2727080038140182,-0.3262296830181106,-0.23004349124017756,-0.0792724204838023,-0.9209598737024913,-0.8476221969926595,-0.9879290996757165,-1.0148496071245683,-0.6669003175504395,-0.6744842207369687,0.04958360177171099,-0.8024748750668281,-0.7808148473686343,-0.8426069358191849,0.18286612316731712,0.12273751565810347,-0.7535937344294249,0.3037874340976224,-1.0176982291206411,-0.8152944085975048
1.1220157384733647,-1.6970608312295836,-0.8386875274471497,-1.5649283103497664,-1.292273845751623,-1.1967555817317357,-2.5936599997478136,-2.5912227462351503,-0.7815104772364451,-0.7112520735008383,-0.4234827846933338,-1.228347949443852,-1.192851491735389,-4.467049870152745,-2.2178950061855294,-0.9299032596830072,-0.8918125668797472,-0.9101070105197527,-1.226457619568697,-1.4018525979626986,-1.448257562233829,-0.5457749090310194,0.36089136182979237,-1.021937156927475,-0.9056758564422274,-1.804263037930864,-1.2335298519689517
1.1220157384733647,0.865210664046972,0.6765155849269963,0.2960643080627308,-0.20251939682394923,-0.1573980134746643,-0.05742082189284641,-0.07710565263553337,1.0396126996368926,0.776119908032113,0.7238850960051046,-0.6648031439180242,-0.7325457654117498,0.3831529773595647,0.8368967424104395,-0.7984017886167234,-0.783148393808358,-0.3388625984415004,-0.6611472935662052,-0.3291510287547693,-0.4965208635822455,-0.2855459689601849,-0.3535701766852738,-0.48525031193137474,-0.5428368692802724,0.8176196581032122,-0.1879412435403338
1.5823085451319483,0.3527563649916608,1.244716752067301,1.741070341183023,1.264457745963304,1.4322076791537979,-0.12505386663564558,-0.14414877513152322,2.063994486628145,1.8697757768063419,0.5599753987624708,0.6672118509612053,0.8209860609305324,-0.11386427556572445,0.16460666646460925,2.6863871946397984,2.4767767983333204,0.753356717452118,-0.5198197120655823,1.5904202003541559,1.1041272205135992,4.450620740329003,1.5516605926882356,0.5881233780608259,2.722714015177322,0.29324311889639715,1.7986771124740404
-0.489009084831678,1.3207255965405817,-0.36518655483022905,0.07712400001420175,-0.07677849887075616,0.10753626863007935,-0.5646686574638402,-0.5799290713554571,0.35669150830939095,0.4261500300243598,0.09283276162096367,-0.25495237626287676,-0.12839449961197333,-0.28524953519513485,-0.4487105958017634,-0.272395904351588,-0.3484917015228008,0.5202889973241908,-0.5198197120655823,-0.49852496073496877,-0.5830423816414805,0.4430950632381516,1.0753529003448585,-0.48525031193137474,0.18284110504363754,0.29324311889639715,-0.08338238269747211
-0.25886268150238617,0.5235744646767645,-0.4598867493536132,-0.4921208009119738,-0.5797420906835286,-0.6668870175222483,0.40473831718294734,0.3810223510870632,-0.21240948446352703,-0.40502843024405416,0.7156896111429729,-0.5623404520042373,-0.6462384417260674,0.48598413313721095,0.7543348032591971,-0.6011495820172977,-0.6744842207369687,1.0778235435125656,-0.5198197120655823,-0.49852496073496877,-0.5830423816414805,-0.3375917569743519,-0.5917240228569624,-0.21690688943332462,-0.5428368692802724,-0.23113342031041803,-0.5763027266709634
-0.9493018914902616,1.2637862299788807,0.43976509861853597,0.635421785537951,0.46809872559308063,0.16867494911578956,1.103613112858539,1.073801283545625,-0.21240948446352703,-0.14255102173823916,-0.04649048103527545,0.7184431969180985,0.33191122671166573,1.3086333793583809,0.9076641188257902,0.12210850884726343,0.3578254234412296,-0.18805407365284169,0.8934561029406471,0.7435505404531593,0.8445626663358944,-0.2855459689601849,-0.3535701766852738,0.05143653306472567,0.06189477598965245,0.03105484929298955,0.3348530606739752
-1.639741101478137,-1.298485265297675,-0.4598867493536132,-0.7876902167774882,-0.6635693559856574,-0.585368776874635,-0.621029528082839,-0.6357983401021148,-0.6676902786818615,-0.31753596074211593,-0.7840841186271289,-0.5623404520042373,-0.61746933383084,0.5716767629519162,-0.8261366033502998,-0.2066451688184462,-0.3484917015228008,1.1326630070720773,-0.3784921305649594,-0.7243568700419012,-0.6695638997007152,-0.7539580610876871,-0.3535701766852738,-0.7535937344294249,-0.5428368692802724,-0.6244158247155295,-0.6061766869117811
0.20143012515619743,-1.9817576640380898,-0.8386875274471497,-1.6196633873618986,-1.16653294779843,-1.3801716231888659,-5.186260048221779,6.001470787000873,-0.8953306757910288,-1.1924606557614992,-2.6526546671931577,-1.074653911573172,-1.192851491735389,-4.458480607171274,-6.284070509384218,-0.7984017886167234,-0.3484917015228008,-2.052595834676257,-0.8024748750668281,-1.176020688655766,-1.1454322490265068,-0.7539580610876871,-0.8298778690286511,-1.021937156927475,-1.3894611726581674,-1.9353571727325678,-1.1289709911260901
-1.639741101478137,-1.1846065321742725,-0.7913374301854575,-0.7548491705702087,-0.7473966212877862,-0.585368776874635,-1.0042834482920342,-1.0157093675793905,-0.6676902786818615,-0.7987445430027766,0.855012853799212,-0.6135717979611308,-0.301009146983338,-1.459238563656595,-1.238946299106512,-0.6669003175504395,-0.5658200476655795,-0.45311148085715097,-0.9438024565674512,-0.7808148473686343,-0.9291284538784197,-0.3375917569743519,-0.5917240228569624,-0.7535937344294249,0.3037874340976224,0.1621489840946932,-0.7555464881158694
