age,g,gs,mp,fg,fga,fg_pct,fg_pct_1,3p,3pa,3p_pct,2p,2pa,2p_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,pos_C,pos_PF,pos_PF-SF,pos_PG,pos_SF,pos_SF-SG,pos_SG,pos_SG-PG,pos_nan,tm_ATL,tm_BOS,tm_BRK,tm_CHI,tm_CHO,tm_CLE,tm_DAL,tm_DEN,tm_DET,tm_GSW,tm_HOU,tm_IND,tm_LAC,tm_LAL,tm_MEM,tm_MIA,tm_MIL,tm_MIN,tm_NOP,tm_NYK,tm_OKC,tm_ORL,tm_PHI,tm_PHO,tm_POR,tm_SAC,tm_SAS,tm_TOR,tm_TOT,tm_UTA,tm_WAS,tm_nan,performance_Bad,performance_Good,performance_nan
-0.7095825824785833,0.16488065941829402,-0.24948625587245116,0.39443829975162087,0.2865258464614374,0.24655444064983056,0.24326254614051548,0.13487870818048409,-0.5629097162118735,-0.3349625136084727,-0.45096114547229865,0.6140884905621786,0.5836986601917673,0.36157845228274005,-0.06018981659115665,0.3668445016372439,0.5908861746336365,-0.027434402591616006,1.6245844954202049,1.1003478228017816,1.3123181027903095,-0.5247270744010122,-0.017185533158353455,0.9263280850339873,0.16895995640657377,0.4934229327189993,0.20870436424650032,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.694580836548804,0.37168574781430513,1.2400390940030719,0.7748389457276202,0.20247953989423767,-0.11806695202678512,1.181563684261325,0.9969107797009283,-1.1413940095521389,-1.2196158797504713,-2.473317994342863,0.7708984284059107,0.6129609695000074,0.6251590062832414,0.5807179479335223,-0.18845633320661437,0.762801172708643,-1.5216901334120858,3.4311135463932962,2.1574520920780094,3.3311357098311474,0.1833856603146942,0.7242599167710759,2.03407662148191,1.0211736857182532,0.7369151510002607,-0.030630774612506104,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.24152810946945422,1.1472048292993469,1.960777166523486,1.5973268289189704,2.177567744223434,1.7860669875066524,0.6838561240407222,0.5396589852422579,-1.1413940095521389,-1.1311505431362712,-1.8277194618187982,3.227587454624377,3.334355735166324,0.273718267615906,0.11176104706180622,2.1021596105243017,2.138121157308694,0.4829114008578373,2.4583671343308624,2.5469115597060936,2.649560152579316,0.6736175535794142,1.465705366700505,1.203265219145968,1.7516425965568359,1.3456456967034152,1.85413344390217,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.9436098189831479,0.2165819315172968,-0.6819290993846998,-0.39720628782005374,-0.5959603724941608,-0.6244855529665292,0.2514216864720008,0.14237463923718358,-0.1001222815396611,-0.202264508687173,0.6068870523984581,-0.6926609914689205,-0.762367567987271,0.7632250107596948,0.6354295863685558,-0.6743445636949905,-0.6698238112497434,-0.05961837217851795,-0.1819445555528867,-0.8469495153386375,-0.6935449718931995,-0.7426079158519988,-1.0057794663975925,-0.735294719637896,-0.9267434098512999,-0.35879983126541726,-0.5691348370452707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.9436098189831479,1.095503557200344,0.08685817797040886,0.26078401873302637,0.034386926759837864,0.023730256236343252,0.177989423488633,0.07491125972688795,0.4783620118006042,0.4169928476122261,0.3579815940759269,-0.1176912193752368,-0.23564600043895167,0.6377104612356462,0.3775032908891116,0.0197814798598324,0.07514118040861745,0.15647399504782664,0.23494676390244218,0.543977154761662,0.47654182167218057,-0.4157866536755189,0.22996295015145626,0.9263280850339873,-0.4397641359589116,0.24993071443773726,0.08903679481699725,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.4755553459740188,0.2682832036162996,-0.6338798945500055,-0.5102983717588643,-0.3858446060761613,-0.4016613685530417,0.21878512514605955,0.11239091501038553,0.015574577128391963,-0.15803184038007304,0.7313397815597232,-0.48358107434394454,-0.49900678421311134,0.2925454500445133,0.46347872271559304,-0.4661067506285437,-0.44060381381640157,-0.09180234176542042,-0.7377996481599917,-0.6800383149266016,-0.735333785949106,0.01997502922645432,-0.017185533158353455,0.09551668269804577,0.16895995640657377,-0.23705372212478623,-0.37467503672232794,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
-0.4755553459740188,0.06147811522028846,-0.6338798945500055,-0.48973617467908065,-0.3858446060761613,-0.4421748566282212,0.2922173881294273,0.17985429452068116,0.015574577128391963,-0.15803184038007304,0.6535568258339327,-0.48358107434394454,-0.5282690935213513,0.49336872928299036,0.5338222578463505,-0.3966941462730613,-0.3832988144580661,-0.013641272768657809,-0.876763421311768,-0.6800383149266016,-0.7771226000050124,0.07444523958920102,0.22996295015145626,0.09551668269804577,0.29070477487967095,-0.11530761298415522,-0.37467503672232794,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.4755553459740188,-1.5929625919478005,-0.7780275090540884,-0.6645148498572425,-0.3017982995089614,-0.17883718413955435,-0.2870815754060292,-0.3523568105049844,0.36266515313255127,-0.11379917207297306,1.4158297919466836,-0.48358107434394454,-0.1771213818224717,-0.8935670429577451,-0.013294126503984961,-0.9519949811169197,-0.8417388093247498,-3.195256551931012,-0.4598721018564392,-0.6244012481225896,-0.6099673437813867,-0.7970781262147455,-0.7586309830877828,0.37245381681002626,-0.07452968053962034,-1.0892764861092024,-0.37467503672232794,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2265263635396749,1.095503557200344,1.8166295520194031,0.8365255369669716,0.07641008004343781,0.18578420853706132,-0.09942134778186706,-0.17995039620089556,1.1725431638089228,0.9477848672974253,0.6691134169790909,-0.4313110950627006,-0.3819575469801515,0.02268916856780886,0.3618713941933877,0.22801929292627932,0.07514118040861745,0.9702686546023598,0.09598299075066595,-0.06803058008246984,-0.024923946998696597,0.23785587067744088,0.4771114334612663,-0.4583575855259154,0.047215137933476856,-0.11530761298415522,0.25357970278256414,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.4755553459740188,1.1472048292993469,1.960777166523486,1.4122670552009169,1.2530583719842356,0.5098921131384976,1.6466346831559877,1.4241788499328008,-1.1413940095521389,-1.1311505431362712,-1.6099271857865838,2.0776479104370096,1.5200925580554465,1.0330812922363992,1.0340429521095154,0.7833201277701377,0.9347161707836492,0.1748648348117709,3.2921497732415204,2.2687262256860334,2.691348966635222,-0.19790581222453224,0.4771114334612663,2.31101375559389,0.534194411825865,0.6151690418596303,0.8967928884661442,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.4755553459740188,1.354009917695358,-0.2975354607071454,0.20937852603356702,0.034386926759837864,0.22629769661224086,-0.33603641739494106,-0.3973323968451815,0.4783620118006042,0.5496908525335258,0.1401893180437125,-0.1699611986564808,-0.030809835281271875,-0.07144674357522758,-0.20869283520053367,-0.18845633320661437,-0.2686888157413952,0.5426816300906556,-0.4598721018564392,-0.40185298090654176,-0.4846009016136675,0.5646771328539208,1.2185568833906957,-0.4583575855259154,0.29070477487967095,0.3716768235783683,0.02920301010224557,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.694580836548804,0.7852959246063274,0.8556454553255175,0.6925901574084851,-0.007636226523761902,-0.11806695202678512,0.414604493101707,0.29229326037117387,-0.4472128575438204,-0.6003585234510723,0.8169010328580933,0.19592865631222703,0.2325509484928879,0.17330662799666716,0.22118432393187348,0.22801929292627932,0.24705617848362396,0.3173938429823389,-0.04298078240111029,0.8221624887817216,0.5601194497839935,1.1638494468441338,1.2185568833906957,1.4802023532579487,0.4124495933527679,0.4934229327189993,-0.030630774612506104,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.46055360004423945,0.6818933804083218,1.5283343230112376,1.3402993654216735,2.8402728715058037,2.773988394219905,0.7001744047036929,0.554650847355657,-0.21581914020771414,0.0631315011554266,-0.3731781897465077,3.3843973924681086,3.334355735166324,0.5247473666640025,0.2680800140190452,3.9978178354725196,3.8882158377122567,-0.22513593005401633,2.0414758148755334,3.2145563613542367,3.3311357098311474,1.8719621815598406,0.4771114334612663,1.203265219145968,3.090835599760904,1.9543762424065696,3.1187204838484455,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.9286080730533686,-0.45553460576973936,-0.7780275090540884,-1.5795326199076194,-1.2683308250317593,-1.232187874094222,-1.6496580107640746,-1.6041772969738035,-1.1413940095521389,-1.1311505431362712,-2.473317994342863,-1.058550846437628,-1.0257283517614306,-1.1696990519106516,-2.131416128774571,-0.8131697724059551,-0.8417388093247498,-0.8964015814379814,-0.7377996481599917,-1.0694977825546854,-1.027855484340451,-0.9604887573029854,-1.2529279497074024,-0.735294719637896,-0.9267434098512999,-1.4545148135310952,-1.2422649150862264,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.9436098189831479,0.37168574781430513,-0.6338798945500055,0.5383736793101069,0.3705721530286371,0.5098921131384976,-0.1402170494392936,-0.21743005148439315,0.13127143579644515,0.1958295060767265,0.11685443132597521,0.40500857343720287,0.6129609695000074,-0.07144674357522758,-0.23995662859198147,0.7833201277701377,0.5908861746336365,0.8967052955465827,-0.3209083287046629,0.7108883551736978,0.4347530076162743,1.1638494468441338,-0.017185533158353455,0.6493909509220068,0.534194411825865,0.9804073692815227,0.44803950310550705,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.24152810946945422,0.6818933804083218,1.5283343230112376,1.6795756172381051,1.2110352187006355,1.320161874642088,0.006647476527441954,-0.08250329246380186,0.9411494464728167,1.0362502039116248,0.2957552294952941,1.0845183040933744,1.2274694649730469,0.09172217080603558,-0.005478178156123012,0.7139075234146554,0.648191173991972,0.5978541493824885,0.7908018565095472,0.7108883551736978,0.8108523341194324,0.01997502922645432,2.8917521153981034,1.203265219145968,1.2646633226644477,1.5891379149846772,1.1361280273251504,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.46055360004423945,-1.0759498709577728,-0.729978304219394,-1.4972838315884844,-1.2263076717481596,-1.1916743860190424,-1.3559289588306038,-1.334323778932621,-0.7943034335479796,-0.9542198699078716,0.9802452398822544,-1.163090805000116,-1.0842529703779107,-3.13400175196201,-0.7323613745072838,-0.9519949811169197,-1.013653807399756,0.253025903808534,-1.1546909676153205,-1.0694977825546854,-1.1532219265081705,-0.7426079158519988,-1.2529279497074024,-1.0122318537498767,-1.048488228324397,-1.576260922671726,-1.1824311303714747,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.46055360004423945,-1.231053687254781,-0.7780275090540884,-1.7543112950857815,-1.3103539783153593,-1.2882990550783457,-2.0576150273383393,-1.9789738498087792,-1.0256971508840858,-1.0869178748291715,0.11685443132597521,-1.163090805000116,-1.1427775889943905,-3.13400175196201,-1.7406187113814742,-0.9519949811169197,-1.013653807399756,0.253025903808534,-1.1546909676153205,-1.2364089829667215,-1.2785883686758899,-0.9604887573029854,-1.0057794663975925,-1.0122318537498767,-1.1702330467974942,-1.698007031812357,-1.2721818074436022,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.46055360004423945,-1.6446638640468034,-0.729978304219394,-0.530860568838648,-0.9321455987629601,-0.7865395052672473,-0.9724493632507942,-0.9820150192677437,0.015574577128391963,-0.3349625136084727,1.4158297919466836,-1.163090805000116,-0.9086791145284708,-3.13400175196201,-0.17742904180908586,-0.9519949811169197,-1.013653807399756,0.253025903808534,-1.1546909676153205,-0.3462159141025297,-0.6099673437813867,0.01997502922645432,-1.500076433017212,-1.0122318537498767,-0.4397641359589116,-0.8457842678279407,-0.8683037606190288,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
